Iteration [0], Loss: 0.08071523159742355
Iteration [99], Loss: 0.02506052888929844
Iteration [100/1000], PSNR: 16.01
Iteration [100], Loss: 0.030336877331137657
Iteration [101], Loss: 0.029564298689365387
Iteration [102], Loss: 0.028754860162734985
Iteration [103], Loss: 0.022002538666129112
Iteration [104], Loss: 0.02794659696519375
Iteration [105], Loss: 0.02570544369518757
Iteration [106], Loss: 0.022231144830584526
Iteration [107], Loss: 0.026937047019600868
Iteration [108], Loss: 0.026607640087604523
Iteration [109], Loss: 0.028833571821451187
Iteration [110], Loss: 0.024890843778848648
Iteration [111], Loss: 0.027103861793875694
Iteration [112], Loss: 0.026220953091979027
Iteration [113], Loss: 0.02836105227470398
Iteration [114], Loss: 0.024329448118805885
Iteration [115], Loss: 0.024075346067547798
Iteration [116], Loss: 0.01809488609433174
Iteration [117], Loss: 0.026317652314901352
Iteration [118], Loss: 0.02226691134274006
Iteration [119], Loss: 0.020543310791254044
Iteration [120], Loss: 0.020640145987272263
Iteration [121], Loss: 0.023032711818814278
Iteration [122], Loss: 0.020048893988132477
Iteration [123], Loss: 0.01967952959239483
Iteration [124], Loss: 0.02106127329170704
Iteration [125], Loss: 0.0226169154047966
Iteration [126], Loss: 0.021945755928754807
Iteration [127], Loss: 0.017189111560583115
Iteration [128], Loss: 0.022426387295126915
Iteration [129], Loss: 0.02041892148554325
Iteration [130], Loss: 0.0210763830691576
Iteration [131], Loss: 0.02331840805709362
Iteration [132], Loss: 0.019741982221603394
Iteration [133], Loss: 0.01859186962246895
Iteration [134], Loss: 0.02013450488448143
Iteration [135], Loss: 0.019377507269382477
Iteration [136], Loss: 0.019909603521227837
Iteration [137], Loss: 0.016705844551324844
Iteration [138], Loss: 0.02088906057178974
Iteration [139], Loss: 0.019923502579331398
Iteration [140], Loss: 0.01835641823709011
Iteration [141], Loss: 0.021091889590024948
Iteration [142], Loss: 0.01933351531624794
Iteration [143], Loss: 0.017512686550617218
Iteration [144], Loss: 0.01725875213742256
Iteration [145], Loss: 0.019557885825634003
Iteration [146], Loss: 0.015875084325671196
Iteration [147], Loss: 0.017189644277095795
Iteration [148], Loss: 0.016683217138051987
Iteration [149], Loss: 0.017618078738451004
Iteration [150], Loss: 0.017552955076098442
Iteration [151], Loss: 0.017056085169315338
Iteration [152], Loss: 0.01771855726838112
Iteration [153], Loss: 0.018462445586919785
Iteration [154], Loss: 0.019802015274763107
Iteration [155], Loss: 0.018129248172044754
Iteration [156], Loss: 0.016815992072224617
Iteration [157], Loss: 0.015315504744648933
Iteration [158], Loss: 0.018975963816046715
Iteration [159], Loss: 0.015896843746304512
Iteration [160], Loss: 0.014592562802135944
Iteration [161], Loss: 0.016029339283704758
Iteration [162], Loss: 0.018207937479019165
Iteration [163], Loss: 0.015101131051778793
Iteration [164], Loss: 0.014427721500396729
Iteration [165], Loss: 0.01424779649823904
Iteration [166], Loss: 0.014797275885939598
Iteration [167], Loss: 0.014799959026277065
Iteration [168], Loss: 0.0141512556001544
Iteration [169], Loss: 0.015643123537302017
Iteration [170], Loss: 0.01807490736246109
Iteration [171], Loss: 0.01593899168074131
Iteration [172], Loss: 0.01357288472354412
Iteration [173], Loss: 0.016401022672653198
Iteration [174], Loss: 0.014017382636666298
Iteration [175], Loss: 0.015850620344281197
Iteration [176], Loss: 0.014963628724217415
Iteration [177], Loss: 0.014998961240053177
Iteration [178], Loss: 0.014137780293822289
Iteration [179], Loss: 0.012361434288322926
Iteration [180], Loss: 0.015695927664637566
Iteration [181], Loss: 0.016356222331523895
Iteration [182], Loss: 0.014125365763902664
Iteration [183], Loss: 0.013428173959255219
Iteration [184], Loss: 0.013240782544016838
Iteration [185], Loss: 0.012954752892255783
Iteration [186], Loss: 0.01021603588014841
Iteration [187], Loss: 0.011903081089258194
Iteration [188], Loss: 0.013392840512096882
Iteration [189], Loss: 0.013485750183463097
Iteration [190], Loss: 0.012118738144636154
Iteration [191], Loss: 0.01383419893682003
Iteration [192], Loss: 0.013271055184304714
Iteration [193], Loss: 0.012420397251844406
Iteration [194], Loss: 0.010718369856476784
Iteration [195], Loss: 0.013086173683404922
Iteration [196], Loss: 0.01208066288381815
Iteration [197], Loss: 0.014398470520973206
Iteration [198], Loss: 0.012343712151050568
Iteration [199], Loss: 0.01313477661460638
Iteration [200/1000], PSNR: 18.82
Iteration [200], Loss: 0.010201302357017994
Iteration [201], Loss: 0.013837368227541447
Iteration [202], Loss: 0.013288779184222221
Iteration [203], Loss: 0.013257145881652832
Iteration [204], Loss: 0.009714232757687569
Iteration [205], Loss: 0.013455149717628956
Iteration [206], Loss: 0.01253604143857956
Iteration [207], Loss: 0.012820513918995857
Iteration [208], Loss: 0.010597916319966316
Iteration [209], Loss: 0.01269409991800785
Iteration [210], Loss: 0.012240638956427574
Iteration [211], Loss: 0.012413207441568375
Iteration [212], Loss: 0.011270424351096153
Iteration [213], Loss: 0.011632608249783516
Iteration [214], Loss: 0.013442173600196838
Iteration [215], Loss: 0.012190463952720165
Iteration [216], Loss: 0.012233428657054901
Iteration [217], Loss: 0.012453272007405758
Iteration [218], Loss: 0.012541450560092926
Iteration [219], Loss: 0.010443773120641708
Iteration [220], Loss: 0.01080982107669115
Iteration [221], Loss: 0.012685884721577168
Iteration [222], Loss: 0.01039517018944025
Iteration [223], Loss: 0.01204882562160492
Iteration [224], Loss: 0.009958473965525627
Iteration [225], Loss: 0.010042698122560978
Iteration [226], Loss: 0.01321493461728096
Iteration [227], Loss: 0.010963374748826027
Iteration [228], Loss: 0.01081893127411604
Iteration [229], Loss: 0.01099790632724762
Iteration [230], Loss: 0.00996401160955429
Iteration [231], Loss: 0.012186036445200443
Iteration [232], Loss: 0.010187581181526184
Iteration [233], Loss: 0.011166475713253021
Iteration [234], Loss: 0.009249327704310417
Iteration [235], Loss: 0.010289346799254417
Iteration [236], Loss: 0.010706888511776924
Iteration [237], Loss: 0.010150158777832985
Iteration [238], Loss: 0.009109515696763992
Iteration [239], Loss: 0.010529788210988045
Iteration [240], Loss: 0.009986238554120064
Iteration [241], Loss: 0.011524125933647156
Iteration [242], Loss: 0.010253340937197208
Iteration [243], Loss: 0.010349888354539871
Iteration [244], Loss: 0.009552591480314732
Iteration [245], Loss: 0.011394753120839596
Iteration [246], Loss: 0.010440953075885773
Iteration [247], Loss: 0.009433066472411156
Iteration [248], Loss: 0.010923679918050766
Iteration [249], Loss: 0.00872228667140007
Iteration [250], Loss: 0.010479642078280449
Iteration [251], Loss: 0.010068858042359352
Iteration [252], Loss: 0.010887626558542252
Iteration [253], Loss: 0.013280197978019714
Iteration [254], Loss: 0.009730532765388489
Iteration [255], Loss: 0.008757960982620716
Iteration [256], Loss: 0.010004471987485886
Iteration [257], Loss: 0.010046352632343769
Iteration [258], Loss: 0.014221594668924809
Iteration [259], Loss: 0.009317735210061073
Iteration [260], Loss: 0.011729491874575615
Iteration [261], Loss: 0.011864835396409035
Iteration [262], Loss: 0.00942352693527937
Iteration [263], Loss: 0.01081671193242073
Iteration [264], Loss: 0.008814631961286068
Iteration [265], Loss: 0.011090973392128944
Iteration [266], Loss: 0.010289894416928291
Iteration [267], Loss: 0.01090508233755827
Iteration [268], Loss: 0.008533699437975883
Iteration [269], Loss: 0.012019015848636627
Iteration [270], Loss: 0.007964572869241238
Iteration [271], Loss: 0.009080715477466583
Iteration [272], Loss: 0.01033069472759962
Iteration [273], Loss: 0.009985188953578472
Iteration [274], Loss: 0.010004425421357155
Iteration [275], Loss: 0.009580578655004501
Iteration [276], Loss: 0.009588573127985
Iteration [277], Loss: 0.009869085624814034
Iteration [278], Loss: 0.010673955082893372
Iteration [279], Loss: 0.009301776066422462
Iteration [280], Loss: 0.00937876757234335
Iteration [281], Loss: 0.01006508618593216
Iteration [282], Loss: 0.009728411212563515
Iteration [283], Loss: 0.009898340329527855
Iteration [284], Loss: 0.007904944010078907
Iteration [285], Loss: 0.00969474483281374
Iteration [286], Loss: 0.008295050822198391
Iteration [287], Loss: 0.008383299224078655
Iteration [288], Loss: 0.008663732558488846
Iteration [289], Loss: 0.009358951821923256
Iteration [290], Loss: 0.007564625237137079
Iteration [291], Loss: 0.008485033176839352
Iteration [292], Loss: 0.010212715715169907
Iteration [293], Loss: 0.009892288595438004
Iteration [294], Loss: 0.00953342393040657
Iteration [295], Loss: 0.007636831142008305
Iteration [296], Loss: 0.009121903218328953
Iteration [297], Loss: 0.00847666710615158
Iteration [298], Loss: 0.009933259338140488
Iteration [299], Loss: 0.009757090359926224
Iteration [300/1000], PSNR: 20.11
Iteration [300], Loss: 0.009175624698400497
Iteration [301], Loss: 0.0099495779722929
Iteration [302], Loss: 0.00888153351843357
Iteration [303], Loss: 0.009465442039072514
Iteration [304], Loss: 0.00847600493580103
Iteration [305], Loss: 0.008909834548830986
Iteration [306], Loss: 0.00841987319290638
Iteration [307], Loss: 0.010082720778882504
Iteration [308], Loss: 0.0076600066386163235
Iteration [309], Loss: 0.007723701186478138
Iteration [310], Loss: 0.00731451902538538
Iteration [311], Loss: 0.0074794720858335495
Iteration [312], Loss: 0.00937292817980051
Iteration [313], Loss: 0.00820867344737053
Iteration [314], Loss: 0.010434012860059738
Iteration [315], Loss: 0.008685286156833172
Iteration [316], Loss: 0.008105491288006306
Iteration [317], Loss: 0.009531925432384014
Iteration [318], Loss: 0.009246421977877617
Iteration [319], Loss: 0.007473097648471594
Iteration [320], Loss: 0.00817309319972992
Iteration [321], Loss: 0.009735986590385437
Iteration [322], Loss: 0.008633949793875217
Iteration [323], Loss: 0.008586452342569828
Iteration [324], Loss: 0.009906956925988197
Iteration [325], Loss: 0.00867623183876276
Iteration [326], Loss: 0.008479487150907516
Iteration [327], Loss: 0.008236318826675415
Iteration [328], Loss: 0.008062480948865414
Iteration [329], Loss: 0.007788975723087788
Iteration [330], Loss: 0.00920324120670557
Iteration [331], Loss: 0.009019654244184494
Iteration [332], Loss: 0.009285744279623032
Iteration [333], Loss: 0.009035540744662285
Iteration [334], Loss: 0.008061353117227554
Iteration [335], Loss: 0.008437912911176682
Iteration [336], Loss: 0.00892186351120472
Iteration [337], Loss: 0.007924041710793972
Iteration [338], Loss: 0.007737146224826574
Iteration [339], Loss: 0.010210198350250721
Iteration [340], Loss: 0.007000083569437265
Iteration [341], Loss: 0.008407838642597198
Iteration [342], Loss: 0.007642823271453381
Iteration [343], Loss: 0.008501446805894375
Iteration [344], Loss: 0.008574262261390686
Iteration [345], Loss: 0.008620331063866615
Iteration [346], Loss: 0.010107997804880142
Iteration [347], Loss: 0.007901093922555447
Iteration [348], Loss: 0.008017566055059433
Iteration [349], Loss: 0.007596317213028669
Iteration [350], Loss: 0.008300558663904667
Iteration [351], Loss: 0.009320122189819813
Iteration [352], Loss: 0.008451572619378567
Iteration [353], Loss: 0.0075570628978312016
Iteration [354], Loss: 0.008641053922474384
Iteration [355], Loss: 0.009173966012895107
Iteration [356], Loss: 0.00743551691994071
Iteration [357], Loss: 0.007418978493660688
Iteration [358], Loss: 0.006955565419048071
Iteration [359], Loss: 0.008168039843440056
Iteration [360], Loss: 0.006815481465309858
Iteration [361], Loss: 0.007223045453429222
Iteration [362], Loss: 0.007003048900514841
Iteration [363], Loss: 0.007638068404048681
Iteration [364], Loss: 0.00946343969553709
Iteration [365], Loss: 0.007133373059332371
Iteration [366], Loss: 0.00818755105137825
Iteration [367], Loss: 0.008876643143594265
Iteration [368], Loss: 0.008950766175985336
Iteration [369], Loss: 0.00789281353354454
Iteration [370], Loss: 0.007109703030437231
Iteration [371], Loss: 0.007746666204184294
Iteration [372], Loss: 0.007319686934351921
Iteration [373], Loss: 0.007225472945719957
Iteration [374], Loss: 0.008356629870831966
Iteration [375], Loss: 0.007167474366724491
Iteration [376], Loss: 0.00791526585817337
Iteration [377], Loss: 0.007782719098031521
Iteration [378], Loss: 0.006904649082571268
Iteration [379], Loss: 0.008063598535954952
Iteration [380], Loss: 0.00805328506976366
Iteration [381], Loss: 0.007799295708537102
Iteration [382], Loss: 0.00674687884747982
Iteration [383], Loss: 0.006780548486858606
Iteration [384], Loss: 0.007869401946663857
Iteration [385], Loss: 0.007455914281308651
Iteration [386], Loss: 0.0077070933766663074
Iteration [387], Loss: 0.0075497073121368885
Iteration [388], Loss: 0.0072629256173968315
Iteration [389], Loss: 0.007218634709715843
Iteration [390], Loss: 0.00711801927536726
Iteration [391], Loss: 0.009247838519513607
Iteration [392], Loss: 0.006955889984965324
Iteration [393], Loss: 0.008007598109543324
Iteration [394], Loss: 0.008481076918542385
Iteration [395], Loss: 0.0068297479301691055
Iteration [396], Loss: 0.008380772545933723
Iteration [397], Loss: 0.008000221103429794
Iteration [398], Loss: 0.006537242326885462
Iteration [399], Loss: 0.00877052079886198
Iteration [400/1000], PSNR: 20.57
Iteration [400], Loss: 0.007882870733737946
Iteration [401], Loss: 0.007498155813664198
Iteration [402], Loss: 0.007478001993149519
Iteration [403], Loss: 0.006807667203247547
Iteration [404], Loss: 0.007996599189937115
Iteration [405], Loss: 0.008202389813959599
Iteration [406], Loss: 0.008203736506402493
Iteration [407], Loss: 0.00746742682531476
Iteration [408], Loss: 0.006732741370797157
Iteration [409], Loss: 0.007874341681599617
Iteration [410], Loss: 0.007364923600107431
Iteration [411], Loss: 0.007220861967653036
Iteration [412], Loss: 0.007505158428102732
Iteration [413], Loss: 0.007537214085459709
Iteration [414], Loss: 0.007660600356757641
Iteration [415], Loss: 0.00846520159393549
Iteration [416], Loss: 0.007656620815396309
Iteration [417], Loss: 0.008298611268401146
Iteration [418], Loss: 0.006609651725739241
Iteration [419], Loss: 0.006966546643525362
Iteration [420], Loss: 0.00691055366769433
Iteration [421], Loss: 0.007068822160363197
Iteration [422], Loss: 0.008662735112011433
Iteration [423], Loss: 0.007699557580053806
Iteration [424], Loss: 0.007451700046658516
Iteration [425], Loss: 0.007165092974901199
Iteration [426], Loss: 0.0064619360491633415
Iteration [427], Loss: 0.008404061198234558
Iteration [428], Loss: 0.00619136868044734
Iteration [429], Loss: 0.007426260970532894
Iteration [430], Loss: 0.006479172967374325
Iteration [431], Loss: 0.006877388805150986
Iteration [432], Loss: 0.007232131436467171
Iteration [433], Loss: 0.007407249882817268
Iteration [434], Loss: 0.00737354438751936
Iteration [435], Loss: 0.0069649373181164265
Iteration [436], Loss: 0.006714527495205402
Iteration [437], Loss: 0.007174020633101463
Iteration [438], Loss: 0.0069320364855229855
Iteration [439], Loss: 0.00767985126003623
Iteration [440], Loss: 0.0067427027970552444
Iteration [441], Loss: 0.007238258607685566
Iteration [442], Loss: 0.008226010948419571
Iteration [443], Loss: 0.007511196658015251
Iteration [444], Loss: 0.007454918697476387
Iteration [445], Loss: 0.007013124879449606
Iteration [446], Loss: 0.006439743097871542
Iteration [447], Loss: 0.0073258657939732075
Iteration [448], Loss: 0.0057675885036587715
Iteration [449], Loss: 0.007964137941598892
Iteration [450], Loss: 0.00631190650165081
Iteration [451], Loss: 0.007819420658051968
Iteration [452], Loss: 0.007008516229689121
Iteration [453], Loss: 0.007118815090507269
Iteration [454], Loss: 0.006723037920892239
Iteration [455], Loss: 0.006128293462097645
Iteration [456], Loss: 0.00652919989079237
Iteration [457], Loss: 0.00627334276214242
Iteration [458], Loss: 0.006509567145258188
Iteration [459], Loss: 0.0066191959194839
Iteration [460], Loss: 0.006017826497554779
Iteration [461], Loss: 0.006953466683626175
Iteration [462], Loss: 0.007393321022391319
Iteration [463], Loss: 0.006941946689039469
Iteration [464], Loss: 0.00691827991977334
Iteration [465], Loss: 0.007594569120556116
Iteration [466], Loss: 0.008115384727716446
Iteration [467], Loss: 0.00661583011969924
Iteration [468], Loss: 0.006760857533663511
Iteration [469], Loss: 0.00671803392469883
Iteration [470], Loss: 0.007024470251053572
Iteration [471], Loss: 0.006208698730915785
Iteration [472], Loss: 0.0073958938010036945
Iteration [473], Loss: 0.007111831568181515
Iteration [474], Loss: 0.006517479661852121
Iteration [475], Loss: 0.007179079577326775
Iteration [476], Loss: 0.006653547752648592
Iteration [477], Loss: 0.008102396503090858
Iteration [478], Loss: 0.0065508317202329636
Iteration [479], Loss: 0.007424064911901951
Iteration [480], Loss: 0.006694530136883259
Iteration [481], Loss: 0.00637376494705677
Iteration [482], Loss: 0.006132899317890406
Iteration [483], Loss: 0.006687784101814032
Iteration [484], Loss: 0.006776837166398764
Iteration [485], Loss: 0.006857985630631447
Iteration [486], Loss: 0.0071388850919902325
Iteration [487], Loss: 0.006653314456343651
Iteration [488], Loss: 0.006522194482386112
Iteration [489], Loss: 0.0065145487897098064
Iteration [490], Loss: 0.005943715572357178
Iteration [491], Loss: 0.006566006690263748
Iteration [492], Loss: 0.00701065082103014
Iteration [493], Loss: 0.006837026681751013
Iteration [494], Loss: 0.006294986233115196
Iteration [495], Loss: 0.006879341788589954
Iteration [496], Loss: 0.005886360537260771
Iteration [497], Loss: 0.005154357757419348
Iteration [498], Loss: 0.006732790730893612
Iteration [499], Loss: 0.006785126868635416
Iteration [500/1000], PSNR: 21.68
Iteration [500], Loss: 0.0068894438445568085
Iteration [501], Loss: 0.006801769137382507
Iteration [502], Loss: 0.0065107946284115314
Iteration [503], Loss: 0.006874311249703169
Iteration [504], Loss: 0.007334043737500906
Iteration [505], Loss: 0.005860257428139448
Iteration [506], Loss: 0.006280090194195509
Iteration [507], Loss: 0.006928390357643366
Iteration [508], Loss: 0.006400818005204201
Iteration [509], Loss: 0.006021453998982906
Iteration [510], Loss: 0.006645620800554752
Iteration [511], Loss: 0.00697339465841651
Iteration [512], Loss: 0.008026782423257828
Iteration [513], Loss: 0.005827922839671373
Iteration [514], Loss: 0.005426392890512943
Iteration [515], Loss: 0.006526134442538023
Iteration [516], Loss: 0.0068553355522453785
Iteration [517], Loss: 0.006231139879673719
Iteration [518], Loss: 0.007184143643826246
Iteration [519], Loss: 0.005816849879920483
Iteration [520], Loss: 0.007096403278410435
Iteration [521], Loss: 0.006620440632104874
Iteration [522], Loss: 0.006064331624656916
Iteration [523], Loss: 0.0059747896157205105
Iteration [524], Loss: 0.00616392632946372
Iteration [525], Loss: 0.00602352898567915
Iteration [526], Loss: 0.006290850229561329
Iteration [527], Loss: 0.006436338182538748
Iteration [528], Loss: 0.0061799283139407635
Iteration [529], Loss: 0.00634015491232276
Iteration [530], Loss: 0.005477495491504669
Iteration [531], Loss: 0.006593545898795128
Iteration [532], Loss: 0.006870694924145937
Iteration [533], Loss: 0.006491814274340868
Iteration [534], Loss: 0.005871474742889404
Iteration [535], Loss: 0.007657131180167198
Iteration [536], Loss: 0.006957810837775469
Iteration [537], Loss: 0.005021257791668177
Iteration [538], Loss: 0.0058052013628184795
Iteration [539], Loss: 0.0064626168459653854
Iteration [540], Loss: 0.007010133937001228
Iteration [541], Loss: 0.006569509394466877
Iteration [542], Loss: 0.005961492192000151
Iteration [543], Loss: 0.006525678560137749
Iteration [544], Loss: 0.0054540568962693214
Iteration [545], Loss: 0.0058989389799535275
Iteration [546], Loss: 0.0051362477242946625
Iteration [547], Loss: 0.006378461141139269
Iteration [548], Loss: 0.006140425801277161
Iteration [549], Loss: 0.005847526248544455
Iteration [550], Loss: 0.00641891174018383
Iteration [551], Loss: 0.005892736371606588
Iteration [552], Loss: 0.006352569442242384
Iteration [553], Loss: 0.006230168044567108
Iteration [554], Loss: 0.007060148753225803
Iteration [555], Loss: 0.005627108737826347
Iteration [556], Loss: 0.005654253996908665
Iteration [557], Loss: 0.0061211055144667625
Iteration [558], Loss: 0.005385240539908409
Iteration [559], Loss: 0.006230511702597141
Iteration [560], Loss: 0.006762661971151829
Iteration [561], Loss: 0.007097967900335789
Iteration [562], Loss: 0.005474348086863756
Iteration [563], Loss: 0.0059510464780032635
Iteration [564], Loss: 0.005462975241243839
Iteration [565], Loss: 0.005412873346358538
Iteration [566], Loss: 0.006388549692928791
Iteration [567], Loss: 0.006069214083254337
Iteration [568], Loss: 0.006272710859775543
Iteration [569], Loss: 0.006415293551981449
Iteration [570], Loss: 0.007510488852858543
Iteration [571], Loss: 0.005853627808392048
Iteration [572], Loss: 0.005340042989701033
Iteration [573], Loss: 0.006491831969469786
Iteration [574], Loss: 0.00610222527757287
Iteration [575], Loss: 0.00638840114697814
Iteration [576], Loss: 0.006347734481096268
Iteration [577], Loss: 0.006556050386279821
Iteration [578], Loss: 0.005249194335192442
Iteration [579], Loss: 0.006308393552899361
Iteration [580], Loss: 0.0058976151049137115
Iteration [581], Loss: 0.005765128415077925
Iteration [582], Loss: 0.00638321740552783
Iteration [583], Loss: 0.006136172451078892
Iteration [584], Loss: 0.005611945874989033
Iteration [585], Loss: 0.005685759708285332
Iteration [586], Loss: 0.005101165734231472
Iteration [587], Loss: 0.005714906845241785
Iteration [588], Loss: 0.0059792594984173775
Iteration [589], Loss: 0.005788575392216444
Iteration [590], Loss: 0.005955931730568409
Iteration [591], Loss: 0.005608745384961367
Iteration [592], Loss: 0.0058063361793756485
Iteration [593], Loss: 0.00544000742956996
Iteration [594], Loss: 0.005513668060302734
Iteration [595], Loss: 0.005283300764858723
Iteration [596], Loss: 0.005448662675917149
Iteration [597], Loss: 0.006765599828213453
Iteration [598], Loss: 0.006659543141722679
Iteration [599], Loss: 0.005312975496053696
Iteration [600/1000], PSNR: 22.75
Iteration [600], Loss: 0.00594473397359252
Iteration [601], Loss: 0.006322477478533983
Iteration [602], Loss: 0.0050711617805063725
Iteration [603], Loss: 0.0067192246206104755
Iteration [604], Loss: 0.006511664018034935
Iteration [605], Loss: 0.005988511722534895
Iteration [606], Loss: 0.006505933590233326
Iteration [607], Loss: 0.005375663749873638
Iteration [608], Loss: 0.006044911686331034
Iteration [609], Loss: 0.005771745461970568
Iteration [610], Loss: 0.005858964286744595
Iteration [611], Loss: 0.005786584690213203
Iteration [612], Loss: 0.005765213165432215
Iteration [613], Loss: 0.005233846139162779
Iteration [614], Loss: 0.006226470693945885
Iteration [615], Loss: 0.005246764048933983
Iteration [616], Loss: 0.005761643406003714
Iteration [617], Loss: 0.005271222908049822
Iteration [618], Loss: 0.005911669693887234
Iteration [619], Loss: 0.0065758912824094296
Iteration [620], Loss: 0.0046743894927203655
Iteration [621], Loss: 0.006005875300616026
Iteration [622], Loss: 0.005728587042540312
Iteration [623], Loss: 0.00608074339106679
Iteration [624], Loss: 0.005730042699724436
Iteration [625], Loss: 0.005225129425525665
Iteration [626], Loss: 0.005454319529235363
Iteration [627], Loss: 0.005200665444135666
Iteration [628], Loss: 0.005851833149790764
Iteration [629], Loss: 0.006379242055118084
Iteration [630], Loss: 0.0054375771433115005
Iteration [631], Loss: 0.006444843951612711
Iteration [632], Loss: 0.0063173966482281685
Iteration [633], Loss: 0.005343776661902666
Iteration [634], Loss: 0.005885779857635498
Iteration [635], Loss: 0.006399048957973719
Iteration [636], Loss: 0.006616085767745972
Iteration [637], Loss: 0.005968855693936348
Iteration [638], Loss: 0.005671715829521418
Iteration [639], Loss: 0.005470975302159786
Iteration [640], Loss: 0.005298711825162172
Iteration [641], Loss: 0.00551652954891324
Iteration [642], Loss: 0.005640859715640545
Iteration [643], Loss: 0.005739251151680946
Iteration [644], Loss: 0.004658582154661417
Iteration [645], Loss: 0.005888871382921934
Iteration [646], Loss: 0.006104098167270422
Iteration [647], Loss: 0.005137698259204626
Iteration [648], Loss: 0.0056289485655725
Iteration [649], Loss: 0.0054227253422141075
Iteration [650], Loss: 0.005495436489582062
Iteration [651], Loss: 0.004709224682301283
Iteration [652], Loss: 0.005127509590238333
Iteration [653], Loss: 0.005248398520052433
Iteration [654], Loss: 0.00538391899317503
Iteration [655], Loss: 0.005912436172366142
Iteration [656], Loss: 0.005352834239602089
Iteration [657], Loss: 0.00580401299521327
