689 1024 (689, 1024)
Iteration [0], Loss: 0.004384514410048723
Iteration [0], Loss: 0.004409729968756437
Iteration [0], Loss: 0.004509598948061466
Iteration [0], Loss: 0.0043457807041704655
Iteration [0], Loss: 0.004294024780392647
Iteration [0], Loss: 0.00420865323394537
Iteration [0], Loss: 0.004185022320598364
Iteration [0], Loss: 0.0045098112896084785
Iteration [0], Loss: 0.004451800603419542
Iteration [0], Loss: 0.004423175938427448
Iteration [0], Loss: 0.004137421026825905
Iteration [0], Loss: 0.00456088874489069
Iteration [0], Loss: 0.0043045347556471825
Iteration [0], Loss: 0.0038975225761532784
Iteration [0], Loss: 0.004041936248540878
Iteration [0], Loss: 0.004043878056108952
Iteration [0], Loss: 0.004062543157488108
Iteration [0], Loss: 0.0038328664377331734
Iteration [0], Loss: 0.004012491554021835
Iteration [0], Loss: 0.00402763020247221
Iteration [0], Loss: 0.004068449605256319
Iteration [0], Loss: 0.0038565476424992085
Iteration [0], Loss: 0.003928883001208305
Iteration [0], Loss: 0.0040031117387115955
Iteration [0], Loss: 0.0037844583857804537
Iteration [0], Loss: 0.004386447835713625
Iteration [0], Loss: 0.004034250508993864
Iteration [0], Loss: 0.003940891474485397
Iteration [0], Loss: 0.004068196285516024
Iteration [0], Loss: 0.0038704213220626116
Iteration [0], Loss: 0.004026500973850489
Iteration [0], Loss: 0.004105130210518837
Iteration [0], Loss: 0.003984176553785801
Iteration [0], Loss: 0.0037483060732483864
Iteration [0], Loss: 0.0036604823544621468
Iteration [0], Loss: 0.004082999192178249
Iteration [0], Loss: 0.004003340844064951
Iteration [0], Loss: 0.004142588470131159
Iteration [0], Loss: 0.004019637126475573
Iteration [0], Loss: 0.003853749018162489
Iteration [0], Loss: 0.0036740710493177176
Iteration [0], Loss: 0.004021564032882452
Iteration [0], Loss: 0.004126582760363817
Iteration [0], Loss: 0.004034402780234814
Iteration [0], Loss: 0.003785378998145461
Iteration [0], Loss: 0.004116155672818422
Iteration [0], Loss: 0.003735452890396118
Iteration [0], Loss: 0.003928708843886852
Iteration [0], Loss: 0.00383672583848238
Iteration [0], Loss: 0.0036720093339681625
Iteration [0], Loss: 0.003779189893975854
Iteration [0], Loss: 0.0037302114069461823
Iteration [0], Loss: 0.00352855259552598
Iteration [0], Loss: 0.003804989391937852
Iteration [0], Loss: 0.003703841008245945
Iteration [0], Loss: 0.004137120209634304
Iteration [0], Loss: 0.004294468089938164
Iteration [0], Loss: 0.004171143285930157
Iteration [0], Loss: 0.0036090617068111897
Iteration [0], Loss: 0.003985365852713585
Iteration [0], Loss: 0.004004132002592087
Iteration [0], Loss: 0.003827927401289344
Iteration [0], Loss: 0.003743723500519991
Iteration [0], Loss: 0.003942868672311306
Iteration [0], Loss: 0.00393327884376049
Iteration [0], Loss: 0.0037009648513048887
Iteration [0], Loss: 0.004008617717772722
Iteration [0], Loss: 0.003777169855311513
Iteration [0], Loss: 0.0036879489198327065
Iteration [0], Loss: 0.0034970880951732397
Iteration [0], Loss: 0.003699549473822117
Iteration [0], Loss: 0.003862593788653612
Iteration [0], Loss: 0.004043898079544306
Iteration [0], Loss: 0.003619089722633362
Iteration [0], Loss: 0.003700375324115157
Iteration [0], Loss: 0.0037734440993517637
Iteration [0], Loss: 0.003499855287373066
Iteration [0], Loss: 0.003754778765141964
Iteration [0], Loss: 0.003741192165762186
Iteration [0], Loss: 0.00369198783300817
Iteration [0], Loss: 0.0036580257583409548
Iteration [0], Loss: 0.0038564803544431925
Iteration [0], Loss: 0.0034946249797940254
Iteration [0], Loss: 0.003492490854114294
Iteration [0], Loss: 0.003574608825147152
Iteration [0], Loss: 0.003663877723738551
Iteration [0], Loss: 0.0034966659732162952
Iteration [0], Loss: 0.0036616160068660975
Iteration [0], Loss: 0.0035575900692492723
Iteration [0], Loss: 0.0036434773355722427
Iteration [0], Loss: 0.003610787680372596
Iteration [0], Loss: 0.003577770432457328
Iteration [0], Loss: 0.0033693253062665462
Iteration [0], Loss: 0.003404811955988407
Iteration [0], Loss: 0.00351204676553607
Iteration [0], Loss: 0.003423006972298026
Iteration [0], Loss: 0.0034637232311069965
Iteration [0], Loss: 0.0033783491235226393
Iteration [0], Loss: 0.003628886304795742
Iteration [0], Loss: 0.0034302943386137486
Iteration [0], Loss: 0.0034113784786313772
Iteration [0], Loss: 0.003454030491411686
Iteration [0], Loss: 0.00349324569106102
Iteration [0], Loss: 0.0033002872951328754
Iteration [0], Loss: 0.0032508086878806353
Iteration [0], Loss: 0.003380565205588937
Iteration [0], Loss: 0.0032806312665343285
Iteration [0], Loss: 0.003430559765547514
Iteration [0], Loss: 0.003439205465838313
Iteration [0], Loss: 0.0035144391003996134
Iteration [0], Loss: 0.0033300796058028936
Iteration [0], Loss: 0.0032410502899438143
Iteration [0], Loss: 0.0035403911024332047
Iteration [0], Loss: 0.003267529420554638
Iteration [0], Loss: 0.0033809540327638388
Iteration [0], Loss: 0.003252604976296425
Iteration [0], Loss: 0.0032660921569913626
Iteration [0], Loss: 0.003347026649862528
Iteration [0], Loss: 0.0033828660380095243
Iteration [0], Loss: 0.003316181944683194
Iteration [0], Loss: 0.003328908234834671
Iteration [0], Loss: 0.003284894162788987
Iteration [0], Loss: 0.0031364948954433203
Iteration [0], Loss: 0.0033233114518225193
Iteration [0], Loss: 0.0032357163727283478
Iteration [0], Loss: 0.0034151917789131403
Iteration [0], Loss: 0.0033481603022664785
Iteration [0], Loss: 0.003417853731662035
Iteration [0], Loss: 0.003346051089465618
Iteration [0], Loss: 0.0033617280423641205
Iteration [0], Loss: 0.003426823066547513
Iteration [0], Loss: 0.003323078854009509
Iteration [0], Loss: 0.0031839788425713778
Iteration [0], Loss: 0.003253354923799634
Iteration [0], Loss: 0.0034001648891717196
Iteration [0], Loss: 0.003147268667817116
Iteration [0], Loss: 0.0033719800412654877
Iteration [0], Loss: 0.003346873912960291
Iteration [0], Loss: 0.003499441547319293
Iteration [0], Loss: 0.0033598251175135374
Iteration [0], Loss: 0.003417246975004673
Iteration [0], Loss: 0.0033507177140563726
Iteration [0], Loss: 0.003300902433693409
Iteration [0], Loss: 0.003361406968906522
Iteration [0], Loss: 0.0032370660919696093
Iteration [0], Loss: 0.0032917133066803217
Iteration [0], Loss: 0.003271875437349081
Iteration [0], Loss: 0.003309641033411026
Iteration [0], Loss: 0.003347627818584442
Iteration [0], Loss: 0.0033557626884430647
Iteration [0], Loss: 0.003419860266149044
Iteration [0], Loss: 0.00321248103864491
Iteration [0], Loss: 0.0032742635812610388
Iteration [0], Loss: 0.003327665850520134
Iteration [0], Loss: 0.0032635421957820654
Iteration [0], Loss: 0.0031511709094047546
Iteration [0], Loss: 0.0031988597474992275
Iteration [0], Loss: 0.003368932520970702
Iteration [0], Loss: 0.0034176651388406754
Iteration [0], Loss: 0.0031783210579305887
Iteration [0], Loss: 0.003093020524829626
Iteration [0], Loss: 0.0032334798015654087
Iteration [0], Loss: 0.0033813328482210636
Iteration [0], Loss: 0.003132580081000924
Iteration [0], Loss: 0.003327783662825823
Iteration [0], Loss: 0.0033106699120253325
Iteration [0], Loss: 0.0032965424470603466
Iteration [0], Loss: 0.003348895348608494
Iteration [0], Loss: 0.003204267006367445
Iteration [0], Loss: 0.0032267319038510323
Iteration [0], Loss: 0.003168080234900117
Iteration [0], Loss: 0.00311162113212049
Iteration [0], Loss: 0.0030795487109571695
Iteration [0], Loss: 0.0029599135741591454
Iteration [0], Loss: 0.0030609837267547846
Iteration [0], Loss: 0.0030858234968036413
Iteration [0], Loss: 0.0032305431086570024
Iteration [0], Loss: 0.003314012661576271
Iteration [0], Loss: 0.003203601809218526
Iteration [0], Loss: 0.0030591965187340975
Iteration [0], Loss: 0.003180920146405697
Iteration [0], Loss: 0.0031539970077574253
Iteration [0], Loss: 0.0032545889262109995
Iteration [0], Loss: 0.0031956410966813564
Iteration [0], Loss: 0.0031195757910609245
Iteration [0], Loss: 0.0031320424750447273
Iteration [0], Loss: 0.003118251683190465
Iteration [0], Loss: 0.0029446103144437075
Iteration [0], Loss: 0.003279106691479683
Iteration [0], Loss: 0.0030553487595170736
Iteration [0], Loss: 0.002957054181024432
Iteration [0], Loss: 0.0031634336337447166
Iteration [0], Loss: 0.0031577006448060274
Iteration [0], Loss: 0.0031604862306267023
Iteration [0], Loss: 0.0032225281465798616
Iteration [0], Loss: 0.0031106043606996536
Iteration [0], Loss: 0.0031604301184415817
Iteration [0], Loss: 0.0033688603434711695
Iteration [0], Loss: 0.003341234289109707
Iteration [0], Loss: 0.0034965744707733393
Iteration [0], Loss: 0.003187919734045863
Iteration [0], Loss: 0.003081802511587739
Iteration [0], Loss: 0.0032666351180523634
Iteration [0], Loss: 0.00307993171736598
Iteration [0], Loss: 0.0031115442980080843
Iteration [0], Loss: 0.0032311275135725737
Iteration [0], Loss: 0.0033528427593410015
Iteration [0], Loss: 0.002987299580127001
Iteration [0], Loss: 0.003191682742908597
Iteration [0], Loss: 0.0029807561077177525
Iteration [0], Loss: 0.003131518140435219
Iteration [0], Loss: 0.0032122526317834854
Iteration [0], Loss: 0.0031629798468202353
Iteration [0], Loss: 0.0031175867188721895
Iteration [0], Loss: 0.003045184537768364
Iteration [0], Loss: 0.0032278269063681364
Iteration [0], Loss: 0.003451844211667776
Iteration [0], Loss: 0.003416867461055517
Iteration [0], Loss: 0.0032541053369641304
Iteration [0], Loss: 0.0031179918441921473
Iteration [0], Loss: 0.0032179567497223616
Iteration [0], Loss: 0.0032456580083817244
Iteration [0], Loss: 0.0031074024736881256
Iteration [0], Loss: 0.0032153239008039236
Iteration [0], Loss: 0.003138167317956686
Iteration [0], Loss: 0.0034529962576925755
Iteration [0], Loss: 0.003180726896971464
Iteration [0], Loss: 0.003045446239411831
Iteration [0], Loss: 0.003223937237635255
Iteration [0], Loss: 0.0032805430237203836
Iteration [0], Loss: 0.00324779050424695
Iteration [0], Loss: 0.003023618832230568
Iteration [0], Loss: 0.003056891495361924
Iteration [0], Loss: 0.003149152733385563
Iteration [0], Loss: 0.003071129322052002
Iteration [0], Loss: 0.003066261066123843
Iteration [0], Loss: 0.003282819176092744
Iteration [0], Loss: 0.0033792241010814905
Iteration [0], Loss: 0.003028660546988249
Iteration [0], Loss: 0.0032017985358834267
Iteration [0], Loss: 0.003118197899311781
Iteration [0], Loss: 0.002887097653001547
Iteration [0], Loss: 0.0029316244181245565
Iteration [0], Loss: 0.0028894091956317425
Iteration [0], Loss: 0.003070246893912554
Iteration [0], Loss: 0.0031589455902576447
Iteration [0], Loss: 0.003162794280797243
Iteration [0], Loss: 0.003188604721799493
Iteration [0], Loss: 0.003086457960307598
Iteration [0], Loss: 0.003083422314375639
Iteration [0], Loss: 0.0030788073781877756
Iteration [0], Loss: 0.002879627048969269
Iteration [0], Loss: 0.003019789233803749
Iteration [0], Loss: 0.002824698342010379
Iteration [0], Loss: 0.0030257822945713997
Iteration [0], Loss: 0.0030113044194877148
Iteration [0], Loss: 0.0030069041531533003
Iteration [0], Loss: 0.0029341320041567087
Iteration [0], Loss: 0.002961727324873209
Iteration [0], Loss: 0.003164428286254406
Iteration [0], Loss: 0.0031172526068985462
Iteration [0], Loss: 0.0029163863509893417
Iteration [0], Loss: 0.003044180106371641
Iteration [0], Loss: 0.0029875515028834343
Iteration [0], Loss: 0.0029262248426675797
Iteration [0], Loss: 0.003060369286686182
Iteration [0], Loss: 0.003078912850469351
Iteration [0], Loss: 0.00297884875908494
Iteration [0], Loss: 0.0031105331145226955
Iteration [0], Loss: 0.002883064793422818
Iteration [0], Loss: 0.0028568492271006107
Iteration [0], Loss: 0.0028530878480523825
Iteration [0], Loss: 0.002845057984814048
Iteration [0], Loss: 0.0029872581362724304
Iteration [0], Loss: 0.0028500088956207037
Iteration [0], Loss: 0.002886073663830757
Iteration [0], Loss: 0.002970918780192733
Iteration [0], Loss: 0.003147646551951766
Iteration [0], Loss: 0.0030683111399412155
Iteration [0], Loss: 0.0029623103328049183
Iteration [0], Loss: 0.002899973187595606
Iteration [0], Loss: 0.002966587897390127
Iteration [0], Loss: 0.0030201540794223547
Iteration [0], Loss: 0.0030196658335626125
Iteration [0], Loss: 0.002865890972316265
Iteration [0], Loss: 0.0028098730836063623
Iteration [0], Loss: 0.002895971992984414
Iteration [0], Loss: 0.002949424320831895
Iteration [0], Loss: 0.0029266816563904285
Iteration [0], Loss: 0.002945269923657179
Iteration [0], Loss: 0.0028148251585662365
Iteration [0], Loss: 0.0027858586981892586
Iteration [0], Loss: 0.0031240403186529875
Iteration [0], Loss: 0.003027941333130002
Iteration [0], Loss: 0.0030485454481095076
Iteration [0], Loss: 0.002984947757795453
Iteration [0], Loss: 0.002907136455178261
Iteration [0], Loss: 0.002948730019852519
Iteration [0], Loss: 0.0028825292829424143
Iteration [0], Loss: 0.0027312589809298515
Iteration [0], Loss: 0.002913357224315405
Iteration [0], Loss: 0.0028011049143970013
Iteration [0], Loss: 0.0030250693671405315
Iteration [0], Loss: 0.003024819539859891
Iteration [0], Loss: 0.0030097479466348886
Iteration [0], Loss: 0.0029017217457294464
Iteration [0], Loss: 0.002831550082191825
Iteration [0], Loss: 0.0030068347696214914
Iteration [0], Loss: 0.002960324054583907
Iteration [0], Loss: 0.002930262591689825
Iteration [0], Loss: 0.0027811590116471052
Iteration [0], Loss: 0.0030158255249261856
Iteration [0], Loss: 0.0028190400917083025
Iteration [0], Loss: 0.002916724653914571
Iteration [0], Loss: 0.0028828391805291176
Iteration [0], Loss: 0.003030715975910425
Iteration [0], Loss: 0.0029272809624671936
Iteration [0], Loss: 0.003005485748872161
Iteration [0], Loss: 0.0029563496354967356
Iteration [0], Loss: 0.0030192111153155565
Iteration [0], Loss: 0.0030233373399823904
Iteration [0], Loss: 0.002891671610996127
Iteration [0], Loss: 0.003060641000047326
Iteration [0], Loss: 0.0029406866524368525
Iteration [0], Loss: 0.002953974762931466
Iteration [0], Loss: 0.002841443521901965
Iteration [0], Loss: 0.002787622157484293
Iteration [0], Loss: 0.0028346367180347443
Iteration [0], Loss: 0.0027812279295176268
Iteration [0], Loss: 0.0027439596597105265
Iteration [0], Loss: 0.00285769859328866
Iteration [0], Loss: 0.002969622379168868
Iteration [0], Loss: 0.0028396195266395807
Iteration [0], Loss: 0.0029654367826879025
Iteration [0], Loss: 0.002922187792137265
Iteration [0], Loss: 0.0030705735553056
Iteration [0], Loss: 0.003355887485668063
Iteration [0], Loss: 0.003090212121605873
Iteration [0], Loss: 0.003118684748187661
Iteration [0], Loss: 0.0030080743599683046
Iteration [0], Loss: 0.0030879660043865442
Iteration [0], Loss: 0.0032005675602704287
Iteration [0], Loss: 0.0030984217301011086
Iteration [0], Loss: 0.002906023757532239
Iteration [0], Loss: 0.0029027836862951517
Iteration [0], Loss: 0.0030391246546059847
Iteration [0], Loss: 0.002931139199063182
Iteration [0], Loss: 0.0027738602366298437
Iteration [0], Loss: 0.002943711820989847
Iteration [0], Loss: 0.003251295071095228
Iteration [0], Loss: 0.002919188467785716
Iteration [0], Loss: 0.0029310844838619232
Iteration [0], Loss: 0.002916062017902732
Iteration [0], Loss: 0.002831595716997981
Iteration [0], Loss: 0.002845415845513344
Iteration [0], Loss: 0.0029480229131877422
Iteration [0], Loss: 0.0030024934094399214
Iteration [0], Loss: 0.002784241223707795
Iteration [0], Loss: 0.0029179437551647425
Iteration [0], Loss: 0.002868753857910633
Iteration [0], Loss: 0.002778405323624611
Iteration [0], Loss: 0.0029300060123205185
Iteration [0], Loss: 0.003025991376489401
Iteration [0], Loss: 0.002818105509504676
Iteration [0], Loss: 0.0027946941554546356
Iteration [0], Loss: 0.003035286907106638
Iteration [0], Loss: 0.0028436402790248394
Iteration [0], Loss: 0.002907741814851761
Iteration [0], Loss: 0.0028683727141469717
Iteration [0], Loss: 0.003147356677800417
Iteration [0], Loss: 0.002983204321935773
Iteration [0], Loss: 0.002903012093156576
Iteration [0], Loss: 0.0029165653977543116
Iteration [0], Loss: 0.002954889554530382
Iteration [0], Loss: 0.002908432623371482
Iteration [0], Loss: 0.002836409956216812
Iteration [0], Loss: 0.0029437211342155933
Iteration [0], Loss: 0.002834996674209833
Iteration [0], Loss: 0.002942468738183379
Iteration [0], Loss: 0.002863327506929636
Iteration [0], Loss: 0.0030281702056527138
Iteration [0], Loss: 0.0028947540558874607
Iteration [0], Loss: 0.002786623779684305
Iteration [0], Loss: 0.0027407279703766108
Iteration [0], Loss: 0.0028340965509414673
Iteration [0], Loss: 0.002751418622210622
Iteration [0], Loss: 0.002885822905227542
Iteration [0], Loss: 0.002833082340657711
Iteration [0], Loss: 0.002829838776960969
Iteration [0], Loss: 0.0029835172463208437
Iteration [0], Loss: 0.0028577472548931837
Iteration [0], Loss: 0.002949404064565897
Iteration [0], Loss: 0.0028855674900114536
Iteration [0], Loss: 0.0028046013321727514
Iteration [0], Loss: 0.0029702181927859783
Iteration [0], Loss: 0.00290166144259274
Iteration [0], Loss: 0.002715078881010413
Iteration [0], Loss: 0.0028189702425152063
Iteration [0], Loss: 0.002898929640650749
Iteration [0], Loss: 0.002862163819372654
Iteration [0], Loss: 0.0026939641684293747
Iteration [0], Loss: 0.002876118989661336
Iteration [0], Loss: 0.0028141194488853216
Iteration [0], Loss: 0.002677624113857746
Iteration [0], Loss: 0.0027149489615112543
Iteration [0], Loss: 0.003048524959012866
Iteration [0], Loss: 0.002806724514812231
Iteration [0], Loss: 0.0027526698540896177
Iteration [0], Loss: 0.0027890976052731276
Iteration [0], Loss: 0.002920222468674183
Iteration [0], Loss: 0.0028032984118908644
Iteration [0], Loss: 0.0027172050904482603
Iteration [0], Loss: 0.002735340967774391
Iteration [0], Loss: 0.0026078589726239443
Iteration [0], Loss: 0.002802014583721757
Iteration [0], Loss: 0.0026558195240795612
Iteration [0], Loss: 0.0028056029696017504
Iteration [0], Loss: 0.0027641349006444216
Iteration [0], Loss: 0.0027120693121105433
Iteration [0], Loss: 0.00263989414088428
Iteration [0], Loss: 0.0028094747103750706
Iteration [0], Loss: 0.002758449874818325
Iteration [0], Loss: 0.0027525508776307106
Iteration [0], Loss: 0.002824467606842518
Iteration [0], Loss: 0.002662473823875189
Iteration [0], Loss: 0.0028460496105253696
Iteration [0], Loss: 0.002952503738924861
Iteration [0], Loss: 0.0027760458178818226
Iteration [0], Loss: 0.00283826794475317
Iteration [0], Loss: 0.0028446437790989876
Iteration [0], Loss: 0.0027829911559820175
Iteration [0], Loss: 0.002749155042693019
Iteration [0], Loss: 0.0029170135967433453
Iteration [0], Loss: 0.002978599164634943
Iteration [0], Loss: 0.0027828894089907408
Iteration [0], Loss: 0.0027894943486899137
Iteration [0], Loss: 0.002783541101962328
Iteration [0], Loss: 0.002843650756403804
Iteration [0], Loss: 0.002602860564365983
Iteration [0], Loss: 0.00273673003539443
Iteration [0], Loss: 0.0029123902786523104
Iteration [0], Loss: 0.002847691299393773
Iteration [0], Loss: 0.0029197861440479755
Iteration [0], Loss: 0.002794006373733282
Iteration [0], Loss: 0.0026777249295264482
Iteration [0], Loss: 0.002899379003793001
Iteration [0], Loss: 0.0029691853560507298
Iteration [0], Loss: 0.002819332294166088
Iteration [0], Loss: 0.0028547735419124365
Iteration [0], Loss: 0.002698366530239582
Iteration [0], Loss: 0.002824522089213133
Iteration [0], Loss: 0.002745790174230933
Iteration [0], Loss: 0.002656705444678664
Iteration [0], Loss: 0.00269921007566154
Iteration [0], Loss: 0.002781465882435441
Iteration [0], Loss: 0.002641701838001609
Iteration [0], Loss: 0.002678372198715806
Iteration [0], Loss: 0.0025944828521460295
Iteration [0], Loss: 0.0028079168405383825
Iteration [0], Loss: 0.00274554081261158
Iteration [0], Loss: 0.0029282846953719854
Iteration [0], Loss: 0.002861365908756852
Iteration [0], Loss: 0.0027063919696956873
Iteration [0], Loss: 0.002717110561206937
Iteration [0], Loss: 0.002656378783285618
Iteration [0], Loss: 0.0028761636931449175
Iteration [0], Loss: 0.0029022512026131153
Iteration [0], Loss: 0.0029408070258796215
Iteration [0], Loss: 0.002792477374896407
Iteration [0], Loss: 0.0028195877093821764
Iteration [0], Loss: 0.0029250558000057936
Iteration [0], Loss: 0.002750919433310628
Iteration [0], Loss: 0.002924202010035515
Iteration [0], Loss: 0.0027473531663417816
Iteration [0], Loss: 0.0028950413689017296
Iteration [0], Loss: 0.0027390539180487394
Iteration [0], Loss: 0.002768753096461296
Iteration [0], Loss: 0.002854530932381749
Iteration [0], Loss: 0.0028250287286937237
Iteration [0], Loss: 0.0027888044714927673
Iteration [0], Loss: 0.002619451377540827
Iteration [0], Loss: 0.0028056956361979246
Iteration [0], Loss: 0.0028748265467584133
Iteration [0], Loss: 0.0027329805307090282
Iteration [0], Loss: 0.002740421099588275
Iteration [0], Loss: 0.0026825719978660345
Iteration [0], Loss: 0.0028641140088438988
Iteration [0], Loss: 0.002975315321236849
Iteration [0], Loss: 0.0028346211183816195
Iteration [0], Loss: 0.0027764146216213703
Iteration [0], Loss: 0.002796377521008253
Iteration [0], Loss: 0.0027283700183033943
Iteration [0], Loss: 0.0027729286812245846
Iteration [0], Loss: 0.00257646176032722
Iteration [0], Loss: 0.0027558247093111277
Iteration [0], Loss: 0.0027094304095953703
Iteration [0], Loss: 0.002720522927120328
Iteration [0], Loss: 0.0026377642061561346
Iteration [0], Loss: 0.0025934986770153046
Iteration [0], Loss: 0.0025823405012488365
Iteration [0], Loss: 0.002682036254554987
Iteration [0], Loss: 0.002605889458209276
Iteration [0], Loss: 0.0026769221294671297
Iteration [0], Loss: 0.00282095093280077
Iteration [0], Loss: 0.0027104781474918127
Iteration [0], Loss: 0.002577679930254817
Iteration [0], Loss: 0.0025134761817753315
Iteration [0], Loss: 0.002733401022851467
Iteration [0], Loss: 0.002652342664077878
Iteration [0], Loss: 0.0026931341271847486
Iteration [0], Loss: 0.0026171428617089987
