689 1024 (689, 1024)
Iteration [0], Loss: 0.21601471304893494
Iteration [0], Loss: 0.22282998263835907
Iteration [0], Loss: 0.22110210359096527
Iteration [0], Loss: 0.21651378273963928
Iteration [0], Loss: 0.21617431938648224
Iteration [0], Loss: 0.2216210663318634
Iteration [0], Loss: 0.21930794417858124
Iteration [0], Loss: 0.217716246843338
Iteration [0], Loss: 0.22232982516288757
Iteration [0], Loss: 0.21778365969657898
Iteration [0], Loss: 0.22008126974105835
Iteration [0], Loss: 0.2161576896905899
Iteration [0], Loss: 0.22039473056793213
Iteration [0], Loss: 0.21799059212207794
Iteration [0], Loss: 0.220936581492424
Iteration [0], Loss: 0.21657076478004456
Iteration [0], Loss: 0.22015942633152008
Iteration [0], Loss: 0.22013014554977417
Iteration [0], Loss: 0.21821551024913788
Iteration [0], Loss: 0.21881088614463806
Iteration [0], Loss: 0.21995198726654053
Iteration [0], Loss: 0.21884788572788239
Iteration [0], Loss: 0.21808554232120514
Iteration [0], Loss: 0.22212190926074982
Iteration [0], Loss: 0.21644306182861328
Iteration [0], Loss: 0.2164151668548584
Iteration [0], Loss: 0.2149212658405304
Iteration [0], Loss: 0.2168966680765152
Iteration [0], Loss: 0.22042761743068695
Iteration [0], Loss: 0.2216506153345108
Iteration [0], Loss: 0.22359074652194977
Iteration [0], Loss: 0.21981380879878998
Iteration [0], Loss: 0.21662986278533936
Iteration [0], Loss: 0.21622686088085175
Iteration [0], Loss: 0.2225479781627655
Iteration [0], Loss: 0.22138267755508423
Iteration [0], Loss: 0.223615363240242
Iteration [0], Loss: 0.22288323938846588
Iteration [0], Loss: 0.21584804356098175
Iteration [0], Loss: 0.2221631407737732
Iteration [0], Loss: 0.2156272679567337
Iteration [0], Loss: 0.21845455467700958
Iteration [0], Loss: 0.22059465944766998
Iteration [0], Loss: 0.2235085815191269
Iteration [0], Loss: 0.21751174330711365
Iteration [0], Loss: 0.21747858822345734
Iteration [0], Loss: 0.22304804623126984
Iteration [0], Loss: 0.21806465089321136
Iteration [0], Loss: 0.21733537316322327
Iteration [0], Loss: 0.21686241030693054
Iteration [0], Loss: 0.22202852368354797
Iteration [0], Loss: 0.2181539386510849
Iteration [0], Loss: 0.2167959213256836
Iteration [0], Loss: 0.22298294305801392
Iteration [0], Loss: 0.21835298836231232
Iteration [0], Loss: 0.21574285626411438
Iteration [0], Loss: 0.22086530923843384
Iteration [0], Loss: 0.22149592638015747
Iteration [0], Loss: 0.2165161818265915
Iteration [0], Loss: 0.21593283116817474
Iteration [0], Loss: 0.22033806145191193
Iteration [0], Loss: 0.21753916144371033
Iteration [0], Loss: 0.2166977822780609
Iteration [0], Loss: 0.21820557117462158
Iteration [0], Loss: 0.22110804915428162
Iteration [0], Loss: 0.21934427320957184
Iteration [0], Loss: 0.2236880213022232
Iteration [0], Loss: 0.21714377403259277
Iteration [0], Loss: 0.22263894975185394
Iteration [0], Loss: 0.21148517727851868
Iteration [0], Loss: 0.2194778323173523
Iteration [0], Loss: 0.21908248960971832
Iteration [0], Loss: 0.22114785015583038
Iteration [0], Loss: 0.21730715036392212
Iteration [0], Loss: 0.22040431201457977
Iteration [0], Loss: 0.2200966775417328
Iteration [0], Loss: 0.21637602150440216
Iteration [0], Loss: 0.21921677887439728
Iteration [0], Loss: 0.21983233094215393
Iteration [0], Loss: 0.22329352796077728
Iteration [0], Loss: 0.21704988181591034
Iteration [0], Loss: 0.22287198901176453
Iteration [0], Loss: 0.22228378057479858
Iteration [0], Loss: 0.21874108910560608
Iteration [0], Loss: 0.22097526490688324
Iteration [0], Loss: 0.2204647809267044
Iteration [0], Loss: 0.21521422266960144
Iteration [0], Loss: 0.21690261363983154
Iteration [0], Loss: 0.22353263199329376
Iteration [0], Loss: 0.21677763760089874
Iteration [0], Loss: 0.22198142111301422
Iteration [0], Loss: 0.21962301433086395
Iteration [0], Loss: 0.22105668485164642
Iteration [0], Loss: 0.214337557554245
Iteration [0], Loss: 0.2165265828371048
Iteration [0], Loss: 0.22739319503307343
Iteration [0], Loss: 0.2193279266357422
Iteration [0], Loss: 0.22156178951263428
Iteration [0], Loss: 0.22264567017555237
Iteration [0], Loss: 0.2209441214799881
Iteration [0], Loss: 0.22111442685127258
Iteration [0], Loss: 0.21810056269168854
Iteration [0], Loss: 0.22135502099990845
Iteration [0], Loss: 0.2193887084722519
Iteration [0], Loss: 0.2180376946926117
Iteration [0], Loss: 0.2188941091299057
Iteration [0], Loss: 0.2185763716697693
Iteration [0], Loss: 0.22476692497730255
Iteration [0], Loss: 0.2166973352432251
Iteration [0], Loss: 0.21600987017154694
Iteration [0], Loss: 0.22195696830749512
Iteration [0], Loss: 0.2227112352848053
Iteration [0], Loss: 0.21702417731285095
Iteration [0], Loss: 0.21768313646316528
Iteration [0], Loss: 0.22371938824653625
Iteration [0], Loss: 0.22123785316944122
Iteration [0], Loss: 0.21340636909008026
Iteration [0], Loss: 0.21403814852237701
Iteration [0], Loss: 0.2187456637620926
Iteration [0], Loss: 0.21827849745750427
Iteration [0], Loss: 0.21211150288581848
Iteration [0], Loss: 0.21716497838497162
Iteration [0], Loss: 0.2226327806711197
Iteration [0], Loss: 0.2195252627134323
Iteration [0], Loss: 0.21760638058185577
Iteration [0], Loss: 0.21917138993740082
Iteration [0], Loss: 0.21641990542411804
Iteration [0], Loss: 0.21791015565395355
Iteration [0], Loss: 0.2168634980916977
Iteration [0], Loss: 0.21886654198169708
Iteration [0], Loss: 0.21734629571437836
Iteration [0], Loss: 0.22089391946792603
Iteration [0], Loss: 0.21850742399692535
Iteration [0], Loss: 0.21742179989814758
Iteration [0], Loss: 0.21849672496318817
Iteration [0], Loss: 0.2202223390340805
Iteration [0], Loss: 0.21447190642356873
Iteration [0], Loss: 0.21786317229270935
Iteration [0], Loss: 0.22107340395450592
Iteration [0], Loss: 0.22227773070335388
Iteration [0], Loss: 0.22035887837409973
Iteration [0], Loss: 0.22105048596858978
Iteration [0], Loss: 0.2152460813522339
Iteration [0], Loss: 0.21816891431808472
Iteration [0], Loss: 0.21749863028526306
Iteration [0], Loss: 0.22002142667770386
Iteration [0], Loss: 0.22160714864730835
Iteration [0], Loss: 0.22281628847122192
Iteration [0], Loss: 0.21695412695407867
Iteration [0], Loss: 0.2203984409570694
Iteration [0], Loss: 0.21774685382843018
Iteration [0], Loss: 0.21827509999275208
Iteration [0], Loss: 0.22366103529930115
Iteration [0], Loss: 0.2199901044368744
Iteration [0], Loss: 0.21803216636180878
Iteration [0], Loss: 0.217668354511261
Iteration [0], Loss: 0.21633733808994293
Iteration [0], Loss: 0.2197219580411911
Iteration [0], Loss: 0.21953584253787994
Iteration [0], Loss: 0.21639393270015717
Iteration [0], Loss: 0.2213975340127945
Iteration [0], Loss: 0.2232871949672699
Iteration [0], Loss: 0.21434429287910461
Iteration [0], Loss: 0.21752646565437317
Iteration [0], Loss: 0.21914729475975037
Iteration [0], Loss: 0.21585342288017273
Iteration [0], Loss: 0.21907275915145874
Iteration [0], Loss: 0.21719540655612946
Iteration [0], Loss: 0.22073931992053986
Iteration [0], Loss: 0.221632719039917
Iteration [0], Loss: 0.22046524286270142
Iteration [0], Loss: 0.2238202840089798
Iteration [0], Loss: 0.22713030874729156
Iteration [0], Loss: 0.22108475863933563
Iteration [0], Loss: 0.2230486124753952
Iteration [0], Loss: 0.21746061742305756
Iteration [0], Loss: 0.21611078083515167
Iteration [0], Loss: 0.2184533178806305
Iteration [0], Loss: 0.21664182841777802
Iteration [0], Loss: 0.22268728911876678
Iteration [0], Loss: 0.22405368089675903
Iteration [0], Loss: 0.2202134132385254
Iteration [0], Loss: 0.21794095635414124
Iteration [0], Loss: 0.22143396735191345
Iteration [0], Loss: 0.2204883098602295
Iteration [0], Loss: 0.22505725920200348
Iteration [0], Loss: 0.22312112152576447
Iteration [0], Loss: 0.22085605561733246
Iteration [0], Loss: 0.22185418009757996
Iteration [0], Loss: 0.21645942330360413
Iteration [0], Loss: 0.22209417819976807
Iteration [0], Loss: 0.21896608173847198
Iteration [0], Loss: 0.21934303641319275
Iteration [0], Loss: 0.21848206222057343
Iteration [0], Loss: 0.21845576167106628
Iteration [0], Loss: 0.22220608592033386
Iteration [0], Loss: 0.2174648493528366
Iteration [0], Loss: 0.21914228796958923
Iteration [0], Loss: 0.21943610906600952
Iteration [0], Loss: 0.22038646042346954
Iteration [0], Loss: 0.2171059250831604
Iteration [0], Loss: 0.21973323822021484
Iteration [0], Loss: 0.21789921820163727
Iteration [0], Loss: 0.21883739531040192
Iteration [0], Loss: 0.22196008265018463
Iteration [0], Loss: 0.22290538251399994
Iteration [0], Loss: 0.22153611481189728
Iteration [0], Loss: 0.22609636187553406
Iteration [0], Loss: 0.22113287448883057
Iteration [0], Loss: 0.222211092710495
Iteration [0], Loss: 0.2205531895160675
Iteration [0], Loss: 0.22014190256595612
Iteration [0], Loss: 0.2208128273487091
Iteration [0], Loss: 0.2170996069908142
Iteration [0], Loss: 0.21965785324573517
Iteration [0], Loss: 0.2198718935251236
Iteration [0], Loss: 0.22036002576351166
Iteration [0], Loss: 0.22417736053466797
Iteration [0], Loss: 0.21816585958003998
Iteration [0], Loss: 0.21880023181438446
Iteration [0], Loss: 0.21914295852184296
Iteration [0], Loss: 0.22132788598537445
Iteration [0], Loss: 0.22188933193683624
Iteration [0], Loss: 0.21455371379852295
Iteration [0], Loss: 0.2171209305524826
Iteration [0], Loss: 0.21833626925945282
Iteration [0], Loss: 0.22005793452262878
Iteration [0], Loss: 0.22238807380199432
Iteration [0], Loss: 0.21568521857261658
Iteration [0], Loss: 0.21615566313266754
Iteration [0], Loss: 0.21845638751983643
Iteration [0], Loss: 0.2199089378118515
Iteration [0], Loss: 0.21990397572517395
Iteration [0], Loss: 0.21529388427734375
Iteration [0], Loss: 0.2175462245941162
Iteration [0], Loss: 0.21712812781333923
Iteration [0], Loss: 0.21626800298690796
Iteration [0], Loss: 0.2241203486919403
Iteration [0], Loss: 0.21874505281448364
Iteration [0], Loss: 0.2193445861339569
Iteration [0], Loss: 0.21801061928272247
Iteration [0], Loss: 0.22846759855747223
Iteration [0], Loss: 0.2190164476633072
Iteration [0], Loss: 0.224643275141716
Iteration [0], Loss: 0.2180393636226654
Iteration [0], Loss: 0.2217024713754654
Iteration [0], Loss: 0.2182411104440689
Iteration [0], Loss: 0.21729440987110138
Iteration [0], Loss: 0.22162622213363647
Iteration [0], Loss: 0.222635418176651
Iteration [0], Loss: 0.21994958817958832
Iteration [0], Loss: 0.21733388304710388
Iteration [0], Loss: 0.21527457237243652
Iteration [0], Loss: 0.22016899287700653
Iteration [0], Loss: 0.22245819866657257
Iteration [0], Loss: 0.21701857447624207
Iteration [0], Loss: 0.2173411101102829
Iteration [0], Loss: 0.22240576148033142
Iteration [0], Loss: 0.22148044407367706
Iteration [0], Loss: 0.22104008495807648
Iteration [0], Loss: 0.21893782913684845
Iteration [0], Loss: 0.2155173271894455
Iteration [0], Loss: 0.22019901871681213
Iteration [0], Loss: 0.21823011338710785
Iteration [0], Loss: 0.21953365206718445
Iteration [0], Loss: 0.22630290687084198
Iteration [0], Loss: 0.22065843641757965
Iteration [0], Loss: 0.22567562758922577
Iteration [0], Loss: 0.2191554456949234
Iteration [0], Loss: 0.21459929645061493
Iteration [0], Loss: 0.2177736908197403
Iteration [0], Loss: 0.2196466475725174
Iteration [0], Loss: 0.2217322140932083
Iteration [0], Loss: 0.21773159503936768
Iteration [0], Loss: 0.22249165177345276
Iteration [0], Loss: 0.21699641644954681
Iteration [0], Loss: 0.21909287571907043
Iteration [0], Loss: 0.2170776128768921
Iteration [0], Loss: 0.22053293883800507
Iteration [0], Loss: 0.21996401250362396
Iteration [0], Loss: 0.21921996772289276
Iteration [0], Loss: 0.21754415333271027
Iteration [0], Loss: 0.2132524996995926
Iteration [0], Loss: 0.22081123292446136
Iteration [0], Loss: 0.21790947020053864
Iteration [0], Loss: 0.21944479644298553
Iteration [0], Loss: 0.21880251169204712
Iteration [0], Loss: 0.21643184125423431
Iteration [0], Loss: 0.2220860719680786
Iteration [0], Loss: 0.22038380801677704
Iteration [0], Loss: 0.21769607067108154
Iteration [0], Loss: 0.21993625164031982
Iteration [0], Loss: 0.21734637022018433
Iteration [0], Loss: 0.22237572073936462
Iteration [0], Loss: 0.22147800028324127
Iteration [0], Loss: 0.21998649835586548
Iteration [0], Loss: 0.2221534252166748
Iteration [0], Loss: 0.215668186545372
Iteration [0], Loss: 0.2216879278421402
Iteration [0], Loss: 0.22012244164943695
Iteration [0], Loss: 0.22262093424797058
Iteration [0], Loss: 0.2167048454284668
Iteration [0], Loss: 0.22080518305301666
Iteration [0], Loss: 0.21731966733932495
Iteration [0], Loss: 0.21982596814632416
Iteration [0], Loss: 0.2180507630109787
Iteration [0], Loss: 0.21758711338043213
Iteration [0], Loss: 0.2221767008304596
Iteration [0], Loss: 0.21625524759292603
Iteration [0], Loss: 0.21924155950546265
Iteration [0], Loss: 0.21833203732967377
Iteration [0], Loss: 0.22018460929393768
Iteration [0], Loss: 0.21815596520900726
Iteration [0], Loss: 0.2254052460193634
Iteration [0], Loss: 0.22740143537521362
Iteration [0], Loss: 0.21572895348072052
Iteration [0], Loss: 0.2212924063205719
Iteration [0], Loss: 0.22048036754131317
Iteration [0], Loss: 0.21549929678440094
Iteration [0], Loss: 0.22077706456184387
Iteration [0], Loss: 0.2226540446281433
Iteration [0], Loss: 0.21949264407157898
Iteration [0], Loss: 0.21828307211399078
Iteration [0], Loss: 0.21737812459468842
Iteration [0], Loss: 0.2246875911951065
Iteration [0], Loss: 0.2207586020231247
Iteration [0], Loss: 0.2126249372959137
Iteration [0], Loss: 0.22253145277500153
Iteration [0], Loss: 0.22299569845199585
Iteration [0], Loss: 0.21754306554794312
Iteration [0], Loss: 0.22454850375652313
Iteration [0], Loss: 0.22004759311676025
Iteration [0], Loss: 0.21766918897628784
Iteration [0], Loss: 0.21902717649936676
Iteration [0], Loss: 0.2221754491329193
Iteration [0], Loss: 0.21761904656887054
Iteration [0], Loss: 0.224563866853714
Iteration [0], Loss: 0.21884210407733917
Iteration [0], Loss: 0.21926523745059967
Iteration [0], Loss: 0.21960628032684326
Iteration [0], Loss: 0.217645063996315
Iteration [0], Loss: 0.21906639635562897
Iteration [0], Loss: 0.22081702947616577
Iteration [0], Loss: 0.2201160490512848
Iteration [0], Loss: 0.22107607126235962
Iteration [0], Loss: 0.2177918255329132
Iteration [0], Loss: 0.21921484172344208
Iteration [0], Loss: 0.2251732051372528
Iteration [0], Loss: 0.21846036612987518
Iteration [0], Loss: 0.2217719405889511
Iteration [0], Loss: 0.22026699781417847
Iteration [0], Loss: 0.21715858578681946
Iteration [0], Loss: 0.2240014225244522
Iteration [0], Loss: 0.2162841111421585
Iteration [0], Loss: 0.21288512647151947
Iteration [0], Loss: 0.21955735981464386
Iteration [0], Loss: 0.21911299228668213
Iteration [0], Loss: 0.2188863456249237
Iteration [0], Loss: 0.22106418013572693
Iteration [0], Loss: 0.2148035764694214
Iteration [0], Loss: 0.22145666182041168
Iteration [0], Loss: 0.21575197577476501
Iteration [0], Loss: 0.22349917888641357
Iteration [0], Loss: 0.22059908509254456
Iteration [0], Loss: 0.21590137481689453
Iteration [0], Loss: 0.21934564411640167
Iteration [0], Loss: 0.22128887474536896
Iteration [0], Loss: 0.21931175887584686
Iteration [0], Loss: 0.21278783679008484
Iteration [0], Loss: 0.22249725461006165
Iteration [0], Loss: 0.2193799763917923
Iteration [0], Loss: 0.22110137343406677
Iteration [0], Loss: 0.21772918105125427
Iteration [0], Loss: 0.2129208743572235
Iteration [0], Loss: 0.21799235045909882
Iteration [0], Loss: 0.2163677215576172
Iteration [0], Loss: 0.2207825928926468
Iteration [0], Loss: 0.21540872752666473
Iteration [0], Loss: 0.2144618034362793
Iteration [0], Loss: 0.21851585805416107
Iteration [0], Loss: 0.2192661017179489
Iteration [0], Loss: 0.21530531346797943
Iteration [0], Loss: 0.2231302708387375
Iteration [0], Loss: 0.21561628580093384
Iteration [0], Loss: 0.21783585846424103
Iteration [0], Loss: 0.2166527658700943
Iteration [0], Loss: 0.21923136711120605
Iteration [0], Loss: 0.21968886256217957
Iteration [0], Loss: 0.2183643877506256
Iteration [0], Loss: 0.2222628891468048
Iteration [0], Loss: 0.2249804437160492
Iteration [0], Loss: 0.22014670073986053
Iteration [0], Loss: 0.2196590155363083
Iteration [0], Loss: 0.2216549813747406
Iteration [0], Loss: 0.2200492024421692
Iteration [0], Loss: 0.21551048755645752
Iteration [0], Loss: 0.22336022555828094
Iteration [0], Loss: 0.2226148396730423
Iteration [0], Loss: 0.21351617574691772
Iteration [0], Loss: 0.2147875279188156
Iteration [0], Loss: 0.2221931666135788
Iteration [0], Loss: 0.22230878472328186
Iteration [0], Loss: 0.21782034635543823
Iteration [0], Loss: 0.2149985283613205
Iteration [0], Loss: 0.2158167064189911
Iteration [0], Loss: 0.21506454050540924
Iteration [0], Loss: 0.22365179657936096
Iteration [0], Loss: 0.22427470982074738
Iteration [0], Loss: 0.21736033260822296
Iteration [0], Loss: 0.22052180767059326
Iteration [0], Loss: 0.22147275507450104
Iteration [0], Loss: 0.2214903086423874
Iteration [0], Loss: 0.21702080965042114
Iteration [0], Loss: 0.21853284537792206
Iteration [0], Loss: 0.21746717393398285
Iteration [0], Loss: 0.21676450967788696
Iteration [0], Loss: 0.21966950595378876
Iteration [0], Loss: 0.21909397840499878
Iteration [0], Loss: 0.2116144448518753
Iteration [0], Loss: 0.21798770129680634
Iteration [0], Loss: 0.21827086806297302
Iteration [0], Loss: 0.220109224319458
Iteration [0], Loss: 0.21439221501350403
Iteration [0], Loss: 0.21816928684711456
Iteration [0], Loss: 0.2175627499818802
Iteration [0], Loss: 0.2188977748155594
Iteration [0], Loss: 0.2181738317012787
Iteration [0], Loss: 0.22143638134002686
Iteration [0], Loss: 0.21838238835334778
Iteration [0], Loss: 0.21820609271526337
Iteration [0], Loss: 0.21887028217315674
Iteration [0], Loss: 0.21541565656661987
Iteration [0], Loss: 0.22215500473976135
Iteration [0], Loss: 0.2122383713722229
Iteration [0], Loss: 0.22113385796546936
Iteration [0], Loss: 0.22313052415847778
Iteration [0], Loss: 0.22559303045272827
Iteration [0], Loss: 0.2151087075471878
Iteration [0], Loss: 0.22267630696296692
Iteration [0], Loss: 0.21467551589012146
Iteration [0], Loss: 0.21879690885543823
Iteration [0], Loss: 0.21995823085308075
Iteration [0], Loss: 0.2211044728755951
Iteration [0], Loss: 0.2219194620847702
Iteration [0], Loss: 0.21762165427207947
Iteration [0], Loss: 0.2241043597459793
Iteration [0], Loss: 0.2172277718782425
Iteration [0], Loss: 0.22330227494239807
Iteration [0], Loss: 0.21700996160507202
Iteration [0], Loss: 0.2208874672651291
Iteration [0], Loss: 0.2203788459300995
Iteration [0], Loss: 0.21679192781448364
Iteration [0], Loss: 0.21756568551063538
Iteration [0], Loss: 0.22019998729228973
Iteration [0], Loss: 0.2193690985441208
Iteration [0], Loss: 0.2165972739458084
Iteration [0], Loss: 0.2173541635274887
Iteration [0], Loss: 0.21745260059833527
Iteration [0], Loss: 0.21846319735050201
Iteration [0], Loss: 0.22280602157115936
Iteration [0], Loss: 0.21477848291397095
Iteration [0], Loss: 0.22083038091659546
Iteration [0], Loss: 0.2132079154253006
Iteration [0], Loss: 0.2184067666530609
Iteration [0], Loss: 0.21566393971443176
Iteration [0], Loss: 0.22044436633586884
Iteration [0], Loss: 0.2210668921470642
Iteration [0], Loss: 0.2191048562526703
Iteration [0], Loss: 0.22017738223075867
Iteration [0], Loss: 0.2150205820798874
Iteration [0], Loss: 0.21990147233009338
Iteration [0], Loss: 0.21480628848075867
Iteration [0], Loss: 0.22450441122055054
